t,1,2,3,4,time,x,y,delta_x,delta_y
2.15,135.169301693915,130.244207468859,100.649662772175,101,2.15,17.0247209861417,-24.1665935114367,-0.028025798408002,-0.014478037786603
2.16,136.93415102817,131.823733686883,100.665867584561,101,2.16,16.9966951877338,-24.1810715492232,-0.028025798407899,-0.0144780377865
2.17,138.699000362424,133.403259904906,100.682072396947,101,2.17,16.945273888416,-24.1955634168095,-0.051421299317799,-0.014491867586298
2.18,140.909874955007,135.26737790714,100.690487886498,101,2.18,16.7167725038062,-24.2101599618783,-0.2285013846098,-0.014596545068802
2.19,143.750866855909,137.533549841718,100.687899095359,101,2.19,16.4882711191963,-24.224756506947,-0.228501384609903,-0.014596545068699
2.2,146.591858756812,139.799721776298,100.685310304219,101,2.2,16.2597697345865,-24.2393530520158,-0.2285013846098,-0.014596545068802
2.21,149.432850657715,142.065893710877,100.682721513079,101,2.21,16.0312683499766,-24.2539495970845,-0.228501384609899,-0.014596545068699
2.22,152.273842558617,144.332065645456,100.680132721939,101,2.22,15.8027669653668,-24.2685461421533,-0.2285013846098,-0.014596545068802
2.23,156.586307166117,147.607938029716,100.745580850426,101,2.23,15.5742655807569,-24.283142687222,-0.228501384609899,-0.014596545068699
2.24,173.078083958548,159.241054782021,101.374167445924,101,2.24,15.3457641961471,-24.2977392322908,-0.228501384609801,-0.014596545068802
2.25,189.569860750979,170.874171534324,102.002754041423,101,2.25,15.1172628115372,-24.3123357773595,-0.228501384609899,-0.014596545068699
2.26,206.06163754341,182.507288286628,102.631340636921,101,2.26,14.9642509254708,-24.3360919961159,-0.1530118860664,-0.0237562187564
2.27,222.553414335841,194.140405038932,103.259927232419,101,2.27,14.8331553454332,-24.3625074749751,-0.1310955800376,-0.0264154788592
2.28,239.045191128272,205.773521791236,103.888513827917,101,2.28,14.7020597653955,-24.3889229538343,-0.1310955800377,-0.0264154788592
2.29,252.732979441874,225.228488911308,103.802065522908,101,2.29,14.5709641853579,-24.4153384326936,-0.1310955800376,-0.026415478859299
2.3,265.71009212949,246.665917246344,103.534390412097,101,2.3,14.4398686053203,-24.4417539115528,-0.1310955800376,-0.026415478859203
2.31,278.687204817106,268.103345581379,103.266715301287,101,2.31,14.3087730252826,-24.468169390412,-0.1310955800377,-0.0264154788592
2.32,291.664317504721,289.540773916414,102.999040190476,101,2.32,14.177677445245,-24.4945848692713,-0.1310955800376,-0.026415478859299
2.33,304.641430192338,310.97820225145,102.731365079665,101,2.33,14.0465818652073,-24.5210003481305,-0.1310955800377,-0.0264154788592
2.34,311.280234056342,323.875258150737,102.410058129767,101,2.34,14.0101814138774,-24.5289871047521,-0.0364004513299,-0.007986756621602
2.35,311.338561295998,327.905639556775,102.033070228805,101,2.35,14.0976298650139,-24.5128714914405,0.087448451136501,0.016115613311602
2.36,311.396888535654,331.936020962813,101.656082327843,101,2.36,14.1850783161504,-24.4967558781289,0.087448451136501,0.016115613311598
2.37,311.45521577531,335.966402368851,101.27909442688,101,2.37,14.2725267672869,-24.4806402648173,0.087448451136499,0.016115613311602
2.38,311.513543014966,339.996783774889,100.902106525918,101,2.38,14.3599752184233,-24.4645246515057,0.0874484511364,0.016115613311602
2.39,314.26619319515,344.377648236468,100.589199488883,101,2.39,14.4474236695598,-24.4484090381941,0.087448451136501,0.016115613311598
2.4,328.990040456928,350.315750573483,100.561011347156,101,2.4,14.5348721206963,-24.4322934248825,0.087448451136499,0.016115613311602
2.41,343.713887718707,356.253852910498,100.53282320543,101,2.41,14.6223205718327,-24.4161778115709,0.087448451136401,0.016115613311598
2.42,358.437734980485,362.191955247513,100.504635063703,101,2.42,14.6971093206421,-24.4024229547934,0.0747887488094,0.013754856777499
2.43,373.161582242264,368.130057584528,100.476446921977,101,2.43,14.6465021302612,-24.4120516875457,-0.0506071903809,-0.009628732752297
2.44,387.885429504042,374.068159921543,100.44825878025,101,2.44,14.5958949398804,-24.421680420298,-0.0506071903808,-0.009628732752301
2.45,384.41747728254,371.480581334095,100.477079786121,101,2.45,14.5452877494995,-24.4313091530503,-0.0506071903809,-0.009628732752301
2.46,378.395100595667,367.695858508256,100.513905803345,101,2.46,14.4946805591186,-24.4409378858027,-0.050607190380902,-0.0096287327524
2.47,372.372723908794,363.911135682417,100.550731820568,101,2.47,14.4440733687378,-24.450566618555,-0.050607190380799,-0.009628732752301
2.48,366.350347221922,360.126412856578,100.587557837791,101,2.48,14.3934661783569,-24.4601953513073,-0.050607190380902,-0.009628732752297
2.49,360.327970535049,356.341690030739,100.624383855014,101,2.49,14.3428589879761,-24.4698240840596,-0.050607190380799,-0.009628732752301
2.5,355.546141730632,355.676255135861,100.779419376518,101,2.5,14.2922517975952,-24.4794528168119,-0.0506071903809,-0.009628732752301
2.51,351.695200631025,357.351485058328,101.023157458948,101,2.51,14.2796854142441,-24.4801319349773,-0.012566383351102,-0.000679118165401
2.52,347.844259531418,359.026714980795,101.266895541378,101,2.52,14.2797992999029,-24.4778278482803,0.0001138856588,0.002304086697002
2.53,343.993318431811,360.701944903261,101.510633623808,101,2.53,14.2799131855617,-24.4755237615834,0.0001138856588,0.002304086696899
2.54,340.142377332204,362.377174825728,101.754371706238,101,2.54,14.2800270712205,-24.4732196748864,0.0001138856588,0.002304086696999
2.55,338.991505050142,363.693866937774,101.806114101875,101,2.55,14.2801409568793,-24.4709155881895,0.0001138856588,0.002304086696903
2.56,345.417880046627,364.00438852905,101.319055861839,101,2.56,14.2802548425381,-24.4686115014925,0.0001138856588,0.002304086696999
2.57,351.844255043112,364.314910120326,100.831997621804,101,2.57,14.2803687281969,-24.4663074147955,0.000113885658799,0.002304086696999
2.58,358.270630039597,364.625431711602,100.344939381769,101,2.58,14.2804826138557,-24.4640033280986,0.0001138856588,0.002304086696903
2.59,364.697005036082,364.935953302878,99.8578811417336,101,2.59,14.2806160790496,-24.4636972647933,0.000133465193901,0.000306063305299
2.6,371.123380032567,365.246474894154,99.3708229016984,101,2.6,14.2807779185048,-24.4662866960775,0.000161839455199,-0.0025894312842
2.61,369.960347867139,364.225112349113,99.2832072749769,101,2.61,14.2809397579601,-24.4688761273617,0.0001618394553,-0.0025894312842
2.62,368.420666203938,363.137650637123,99.2154153125395,101,2.62,14.2811015974154,-24.4714655586458,0.0001618394553,-0.0025894312841
2.63,366.880984540738,362.050188925134,99.1476233501022,101,2.63,14.2812634368706,-24.47405498993,0.000161839455199,-0.0025894312842
2.64,365.341302877537,360.962727213144,99.0798313876648,101,2.64,14.2814252763259,-24.4766444212142,0.0001618394553,-0.0025894312842
2.65,363.801621214337,359.875265501155,99.0120394252275,101,2.65,14.2815871157811,-24.4792338524983,0.000161839455201,-0.0025894312841
2.66,360.506167060019,358.965694051197,98.8835019666205,101,2.66,14.2817489552364,-24.4818232837825,0.0001618394553,-0.0025894312842
2.67,356.250075021019,358.153451911209,98.7217287526752,101,2.67,14.2818549826774,-24.4840866372562,0.000106027440999,-0.002263353473701
2.68,351.993982982018,357.341209771221,98.55995553873,101,2.68,14.2811800602995,-24.4817873457449,-0.0006749223779,0.002299291511303
2.69,347.737890943017,356.528967631233,98.3981823247847,101,2.69,14.2805051379215,-24.4794880542335,-0.000674922378,0.002299291511399
2.7,343.481798904016,355.716725491245,98.2364091108395,101,2.7,14.2798302155436,-24.4771887627222,-0.0006749223779,0.002299291511299
2.71,340.859212415384,355.195931051625,98.1984514623961,101,2.71,14.2791552931657,-24.4748894712109,-0.000674922377899,0.002299291511299
2.72,341.401945132091,355.239888291676,98.4004169579634,101,2.72,14.2784803707877,-24.4725901796996,-0.000674922378002,0.002299291511299
2.73,341.944677848797,355.283845531727,98.6023824535306,101,2.73,14.2778054484098,-24.4702908881883,-0.000674922377899,0.002299291511303
2.74,342.487410565504,355.327802771778,98.8043479490978,101,2.74,14.2771305260319,-24.4679915966769,-0.0006749223779,0.002299291511399
2.75,343.030143282211,355.37176001183,99.0063134446651,101,2.75,14.2764556036539,-24.4656923051656,-0.000674922378,0.002299291511299
2.76,343.584272180148,355.19528620633,99.2054984186547,101,2.76,14.2823365092247,-24.4633208760804,0.0058809055708,0.002371429085201
2.77,344.454766747865,348.899498048787,99.3274942401192,101,2.77,14.2907041081554,-24.4609220844672,0.008367598930699,0.002398791613199
2.78,345.325261315582,342.603709891244,99.4494900615836,101,2.78,14.2990717070861,-24.458523292854,0.0083675989307,0.002398791613199
2.79,346.195755883299,336.307921733701,99.5714858830482,101,2.79,14.3074393060168,-24.4561245012408,0.0083675989307,0.002398791613199
2.8,347.066250451016,330.012133576158,99.6934817045127,101,2.8,14.3158069049474,-24.4537257096275,0.008367598930601,0.002398791613302
2.81,347.936745018733,323.716345418616,99.8154775259772,101,2.81,14.3241745038781,-24.4513269180143,0.008367598930699,0.002398791613199
2.82,344.676384354157,312.60091553143,100.470773429236,101,2.82,14.3325421028088,-24.4489281264011,0.0083675989307,0.002398791613199
2.83,339.852670122361,299.661455590647,101.327900802828,101,2.83,14.3409097017395,-24.4465293347879,0.0083675989307,0.002398791613199
2.84,335.028955890566,286.721995649865,102.185028176421,101,2.84,14.3858065422701,-24.4413225021579,0.044896840530599,0.005206832630002
2.85,330.20524165877,273.782535709083,103.042155550013,101,2.85,14.4894761020668,-24.4315977491129,0.1036695597967,0.009724753044999
2.86,325.381527426974,260.843075768301,103.899282923606,101,2.86,14.5931456618634,-24.4218729960679,0.1036695597966,0.009724753044999
2.87,320.797359597863,246.66503713707,104.636581829148,101,2.87,14.6968152216601,-24.4121482430229,0.1036695597967,0.009724753044999
2.88,316.549352267333,230.748875013067,105.205722928468,101,2.88,14.8004847814568,-24.4024234899779,0.103669559796701,0.009724753045003
2.89,312.301344936804,214.832712889063,105.774864027787,101,2.89,14.9041543412535,-24.392698736933,0.1036695597967,0.0097247530449
2.9,308.053337606274,198.91655076506,106.344005127106,101,2.9,15.0078239010502,-24.382973983888,0.1036695597967,0.009724753044999
2.91,303.805330275745,183.000388641057,106.913146226426,101,2.91,15.1114934608468,-24.373249230843,0.1036695597966,0.009724753044999
2.92,298.950970739778,168.558672966129,107.341592144551,101,2.92,15.2178060300658,-24.3637528861024,0.106312569219,0.009496344740601
2.93,289.201887825758,166.019292995205,106.6342889281,101,2.93,15.3848571107808,-24.3595055504274,0.167051080715,0.004247335675
2.94,279.452804911737,163.479913024281,105.92698571165,101,2.94,15.5519081914957,-24.3552582147524,0.1670510807149,0.004247335675
2.95,269.703721997717,160.940533053357,105.219682495199,101,2.95,15.7189592722107,-24.3510108790774,0.167051080715,0.004247335675
2.96,259.954639083697,158.401153082432,104.512379278749,101,2.96,15.8860103529257,-24.3467635434024,0.167051080715,0.004247335675
2.97,250.205556169676,155.861773111508,103.805076062298,101,2.97,16.0530614336406,-24.3425162077274,0.1670510807149,0.004247335675
2.98,246.510882405356,154.067872671992,103.431893372267,101,2.98,16.2201125143556,-24.3382688720525,0.167051080714998,0.004247335674901
2.99,244.310908902136,152.458014708413,103.141197680675,101,2.99,16.3871635950706,-24.3340215363775,0.167051080715002,0.004247335675
3,242.110935398916,150.848156744833,102.850501989082,101,3,16.5542146757855,-24.3297742007025,0.167051080714899,0.004247335675
3.01,239.910961895695,149.238298781254,102.55980629749,101,3.01,16.6049677596893,-24.3260706390784,0.0507530839038,0.0037035616241
3.02,237.710988392475,147.628440817674,102.269110605897,101,3.02,16.6058788449597,-24.322600123476,0.000911085270403,0.003470515602398
3.03,235.678431312626,146.532481387395,102.092236154997,101,3.03,16.6067899302301,-24.3191296078737,0.000911085270399,0.003470515602302
3.04,233.81664588771,145.960719650702,102.031464062803,101,3.04,16.6077010155004,-24.3156590922714,0.0009110852703,0.003470515602299
3.05,231.954860462794,145.38895791401,101.970691970609,101,3.05,16.6086121007708,-24.312188576669,0.000911085270399,0.003470515602398
3.06,230.093075037879,144.817196177317,101.909919878415,101,3.06,16.6095231860412,-24.3087180610667,0.000911085270403,0.003470515602302
3.07,228.231289612963,144.245434440624,101.849147786221,101,3.07,16.6104342713116,-24.3052475454644,0.000911085270399,0.003470515602299
3.08,226.377434814617,143.709928397738,101.793927545699,101,3.08,16.611345356582,-24.301777029862,0.000911085270399,0.003470515602402
3.09,224.558077036052,143.332129110496,101.762857015835,101,3.09,16.6117749382612,-24.298524702575,0.000429581679199,0.003252327286997
3.1,222.738719257486,142.954329823254,101.731786485971,101,3.1,16.6113421675698,-24.2956631412439,-0.0004327706914,0.002861561331102
3.11,220.919361478921,142.576530536012,101.700715956108,101,3.11,16.6109093968783,-24.2928015799127,-0.0004327706915,0.002861561331198
3.12,219.100003700356,142.19873124877,101.669645426244,101,3.12,16.6104766261868,-24.2899400185816,-0.0004327706915,0.002861561331102
3.13,217.28064592179,141.820931961529,101.63857489638,101,3.13,16.6100438554953,-24.2870784572504,-0.0004327706915,0.002861561331201
3.14,217.000493645778,141.326264904725,101.607844247481,101,3.14,16.6096110848039,-24.2842168959192,-0.000432770691397,0.002861561331198
3.15,216.928031345369,140.815828501874,101.577159459819,101,3.15,16.6091783141124,-24.2813553345881,-0.000432770691503,0.002861561331102
3.16,216.855569044961,140.305392099022,101.546474672157,101,3.16,16.6087455434209,-24.2784937732569,-0.0004327706915,0.002861561331198
3.17,216.783106744553,139.794955696171,101.515789884496,101,3.17,16.6083048249158,-24.2756506508266,-0.0004407185051,0.002843122430303
3.18,216.710644444144,139.28451929332,101.485105096834,101,3.18,16.6073961372382,-24.2738932152918,-0.000908687677597,0.001757435534799
3.19,216.402594429775,139.019852705715,101.474597505042,101,3.19,16.6064874495606,-24.2721357797571,-0.000908687677601,0.001757435534699
3.2,215.92036041862,138.936898347451,101.479008113191,101,3.2,16.6055787618831,-24.2703783442224,-0.000908687677502,0.001757435534699
3.21,215.438126407465,138.853943989186,101.483418721339,101,3.21,16.6046700742055,-24.2686209086877,-0.000908687677597,0.001757435534699
3.22,214.95589239631,138.770989630922,101.487829329488,101,3.22,16.6037613865279,-24.266863473153,-0.000908687677601,0.001757435534703
3.23,214.473658385155,138.688035272658,101.492239937637,101,3.23,16.6028526988504,-24.2651060376182,-0.000908687677502,0.001757435534799
3.24,214.084488425577,138.602209691399,101.493485710909,101,3.24,16.6019440111728,-24.2633486020835,-0.000908687677597,0.001757435534699
3.25,213.949065248555,138.508555484755,101.486102301875,101,3.25,16.6010353234952,-24.2615911665488,-0.000908687677601,0.001757435534699
3.26,213.813642071533,138.414901278111,101.478718892841,101,3.26,16.6004697313497,-24.2604511411343,-0.000565592145499,0.0011400254145
3.27,213.678218894511,138.321247071467,101.471335483806,101,3.27,16.6000693333493,-24.2596083872592,-0.000400398000401,0.000842753875101
3.28,213.542795717488,138.227592864823,101.463952074772,101,3.28,16.5996689353489,-24.2587656333841,-0.000400398000398,0.000842753875098
3.29,213.407372540466,138.133938658179,101.456568665738,101,3.29,16.5992685373485,-24.257922879509,-0.000400398000401,0.000842753875101
3.3,213.22916958809,138.119708760034,101.437283177154,101,3.3,16.5988681393481,-24.2570801256339,-0.000400398000401,0.000842753875098
3.31,213.049280155132,138.108609957201,101.417528480261,101,3.31,16.5984677413477,-24.2562373717588,-0.000400398000398,0.000842753875101
3.32,212.869390722174,138.097511154367,101.397773783367,101,3.32,16.5980673433473,-24.2553946178836,-0.000400398000401,0.000842753875201
3.33,212.689501289216,138.086412351533,101.378019086474,101,3.33,16.5976669453469,-24.2545518640085,-0.000400398000398,0.000842753875098
3.34,212.509611856258,138.0753135487,101.358264389581,101,3.34,16.6005897164813,-24.2572696182986,0.002922771134397,-0.002717754290099
